sleep_duration,sleep_quality,physical_activity,stress_level,heart_rate,daily_steps,wellness_trend
6.7,4,34,2,74,5780,Stable
6.2,6,35,8,80,6342,Declining
5.8,4,47,7,81,7045,Declining
5.5,6,15,3,78,6648,Declining
6.3,9,52,4,74,8012,Improving
5.0,5,29,3,71,5462,Declining
7.2,6,60,1,71,7551,Improving
5.7,4,29,4,79,5036,Declining
6.5,5,52,4,77,7375,Stable
5.6,6,49,8,78,6558,Declining
6.4,5,57,9,82,5422,Declining
6.2,4,33,6,86,5595,Declining
6.2,3,51,4,88,5706,Stable
7.9,6,36,2,69,7057,Improving
7.8,8,31,8,84,6609,Stable
6.1,7,46,10,88,5241,Declining
4.9,6,67,6,84,8737,Declining
6.3,7,10,4,78,3204,Stable
7.1,7,30,7,79,5203,Stable
7.6,10,80,7,86,9158,Improving
6.9,8,39,8,83,6314,Stable
6.6,5,31,5,80,5777,Stable
6.1,3,71,3,74,8896,Stable
6.5,9,42,3,71,7588,Improving
7.3,2,47,8,87,6135,Declining
4.8,5,76,6,91,9136,Declining
5.6,6,40,3,71,6429,Stable
8.1,5,35,8,83,5395,Stable
5.8,5,47,7,78,6671,Declining
5.9,7,62,5,80,8919,Stable
6.7,7,69,4,78,8483,Improving
5.8,4,38,5,81,5830,Declining
4.7,7,51,8,87,7233,Declining
7.2,8,50,9,87,7417,Stable
5.7,8,22,7,85,4808,Declining
7.7,5,41,4,78,6251,Improving
5.8,4,41,6,80,5881,Declining
7.2,9,60,7,83,9682,Improving
5.7,6,30,6,85,5262,Declining
5.8,2,51,5,81,6897,Declining
6.8,5,46,3,76,6380,Improving
7.6,3,33,7,78,3904,Declining
6.7,6,33,6,69,7585,Stable
8.6,4,15,4,80,3464,Stable
4.9,6,65,4,76,8589,Stable
5.7,4,31,10,85,5629,Declining
7.1,8,38,2,75,6329,Improving
6.9,5,20,8,83,3115,Declining
4.7,9,40,8,87,6866,Declining
6.2,4,67,4,78,8356,Stable
5.1,8,65,7,84,8078,Stable
6.9,6,42,10,87,5325,Declining
5.3,8,48,4,80,7757,Stable
7.8,5,44,6,87,7376,Stable
4.9,6,49,9,87,7521,Declining
8.6,4,41,7,75,7215,Stable
7.3,6,14,4,79,4642,Stable
7.5,7,19,4,84,4089,Improving
6.8,5,61,9,87,7861,Declining
8.2,6,58,7,80,6833,Improving
6.9,4,35,8,84,4448,Declining
7.4,6,39,6,82,6029,Stable
4.5,8,70,4,72,10065,Stable
6.5,5,40,8,86,6201,Declining
6.1,6,50,4,73,7628,Stable
8.3,7,58,9,82,8910,Improving
6.3,8,39,1,68,6371,Improving
5.5,5,55,9,84,5547,Declining
6.2,5,47,8,79,7048,Declining
4.5,6,73,6,92,10692,Declining
7.6,3,52,3,78,7013,Improving
5.3,5,44,5,78,5726,Declining
7.5,5,31,5,74,5295,Stable
6.4,7,69,6,75,8396,Improving
5.6,7,49,4,76,7243,Stable
6.8,3,55,6,79,8760,Declining
6.4,3,56,7,86,6267,Declining
7.5,7,39,5,85,7028,Improving
6.0,5,78,8,80,8787,Declining
8.8,3,25,5,75,4267,Stable
7.5,6,20,3,72,4586,Improving
9.0,5,86,10,88,8950,Improving
5.6,9,32,5,87,8159,Stable
6.2,5,10,5,80,4925,Declining
6.0,4,82,6,77,10724,Stable
6.7,5,31,7,88,5624,Declining
6.2,8,33,5,78,7325,Stable
7.5,5,50,6,78,5414,Stable
6.9,4,60,6,83,8611,Stable
6.0,4,69,8,81,7550,Declining
6.6,9,38,5,73,6322,Improving
5.4,7,73,4,75,8868,Improving
5.9,7,26,8,79,3899,Declining
8.0,7,100,5,71,12941,Improving
5.3,9,58,7,89,7881,Stable
7.5,9,37,5,80,5438,Improving
6.3,4,68,6,82,8542,Stable
7.3,6,44,4,78,7045,Improving
8.2,6,63,9,91,6376,Stable
7.6,5,36,5,79,5921,Stable
6.8,6,10,5,75,2571,Declining
7.5,8,23,10,84,5243,Declining
7.9,7,47,2,70,7158,Improving
7.5,5,50,6,80,8549,Stable
5.5,5,48,6,78,7013,Declining
7.3,5,42,3,69,6269,Improving
7.0,6,67,5,85,5920,Improving
5.1,5,66,9,82,7298,Declining
5.7,5,82,9,84,9540,Declining
8.7,4,67,8,86,7556,Stable
6.2,7,44,5,81,7154,Stable
7.9,4,19,4,75,5297,Stable
7.3,5,23,6,75,4191,Declining
6.6,6,61,5,83,9565,Improving
4.5,2,57,7,81,6826,Declining
7.5,5,60,6,77,8345,Stable
4.5,1,31,6,84,6162,Declining
8.9,6,78,8,72,9993,Improving
9.0,3,15,10,82,1500,Declining
7.2,5,41,7,87,6586,Stable
7.1,7,36,7,81,7349,Stable
6.5,8,39,3,77,9577,Improving
5.6,6,81,5,79,9173,Stable
7.2,4,44,2,77,6925,Improving
5.7,6,43,4,76,7690,Stable
6.5,5,44,3,79,7875,Stable
5.9,4,82,3,72,8665,Improving
7.7,10,28,4,75,6470,Improving
6.2,4,88,8,74,11535,Stable
5.1,6,15,8,86,5562,Declining
5.8,2,46,4,79,5392,Declining
7.0,5,69,6,79,7462,Stable
6.6,7,54,7,84,6673,Stable
6.9,6,63,8,79,7266,Stable
6.1,7,50,2,76,9748,Improving
6.3,10,31,3,76,6942,Improving
4.8,4,41,4,80,6577,Declining
7.6,6,73,4,73,8610,Improving
7.1,7,70,8,85,8691,Stable
7.7,4,35,6,86,6106,Stable
6.6,3,21,2,79,4780,Stable
6.8,4,10,7,74,1690,Declining
6.8,5,27,3,76,6479,Stable
5.1,3,44,7,82,7030,Declining
4.5,10,58,6,76,8760,Stable
7.4,6,46,4,73,8823,Improving
5.5,7,60,3,70,9363,Improving
5.7,5,39,8,86,5783,Declining
5.9,4,50,5,78,7869,Declining
6.3,8,83,1,77,11916,Improving
7.9,7,30,6,82,5430,Improving
5.7,6,90,4,80,10581,Improving
8.0,5,74,7,76,8196,Improving
4.9,10,26,5,82,7262,Stable
7.2,4,61,5,77,8715,Stable
5.6,6,53,10,91,7229,Declining
6.8,7,32,1,79,5382,Improving
7.2,6,37,7,78,6270,Stable
7.1,4,79,5,74,8115,Improving
4.9,6,35,7,91,5793,Declining
6.6,5,45,8,84,6065,Declining
7.1,10,48,9,83,7168,Stable
6.7,7,42,2,70,8274,Improving
4.6,4,85,6,76,8859,Declining
6.9,8,41,4,81,7239,Improving
5.6,6,53,3,74,7980,Stable
6.6,4,50,4,72,7279,Stable
5.9,9,26,5,77,6534,Stable
6.5,8,72,8,85,8929,Stable
7.9,6,72,10,83,7466,Stable
5.8,7,57,3,79,6862,Improving
7.4,4,50,4,72,7536,Stable
7.1,9,39,10,90,6196,Stable
5.7,5,49,8,83,5966,Declining
7.2,3,52,5,73,6993,Stable
5.5,9,17,6,85,6199,Declining
6.0,8,44,6,85,8015,Stable
6.6,6,33,2,81,7111,Improving
6.5,6,73,9,78,8391,Stable
6.0,6,44,3,75,6667,Stable
8.3,7,83,6,73,11568,Improving
5.6,6,91,4,77,10362,Improving
7.3,8,17,4,74,5671,Improving
4.9,7,35,6,83,5432,Declining
8.0,2,27,4,74,2467,Stable
5.8,8,62,1,73,9300,Improving
8.3,3,58,6,75,7747,Stable
8.6,5,55,7,74,6061,Improving
8.9,6,76,5,72,10313,Improving
6.3,6,71,2,71,10368,Improving
7.4,5,31,6,76,6346,Stable
8.1,4,16,3,73,4254,Stable
5.9,7,56,6,75,8214,Stable
6.2,4,16,4,83,4416,Declining
7.7,8,70,8,78,8119,Improving
5.9,5,46,3,78,5786,Stable
6.6,3,38,1,73,5477,Stable
5.0,8,25,5,79,5191,Declining
8.0,3,27,4,87,4596,Stable
6.9,8,73,6,80,9901,Improving
6.5,8,78,4,73,9505,Improving
6.7,3,40,6,79,5517,Declining
8.0,7,38,6,85,5987,Improving
6.2,1,41,9,90,5894,Declining
6.8,5,49,1,71,6608,Improving
6.5,8,31,5,88,4950,Stable
7.5,6,25,5,84,4460,Stable
6.1,10,65,4,74,9985,Improving
5.5,9,17,6,83,3288,Declining
6.6,7,41,6,79,6047,Stable
7.2,7,26,5,76,4580,Stable
7.4,5,10,10,81,2481,Declining
7.7,7,62,9,85,7803,Stable
8.0,6,34,3,76,6747,Improving
8.1,10,33,3,71,7278,Improving
8.1,5,83,7,72,10039,Improving
6.9,2,91,6,74,10573,Stable
6.4,10,30,2,74,7707,Improving
7.8,6,55,6,86,8548,Improving
6.9,6,26,4,78,6658,Stable
5.1,6,52,7,91,7517,Declining
7.0,3,12,5,79,3094,Declining
7.0,7,43,6,83,6356,Stable
6.5,1,52,4,78,5794,Declining
6.8,9,58,7,87,8911,Improving
4.8,5,79,6,78,9643,Declining
5.4,3,21,5,82,3600,Declining
6.5,4,63,5,80,7874,Stable
5.9,8,53,4,82,8734,Improving
7.7,7,35,7,79,6683,Stable
5.1,4,54,4,81,6889,Declining
6.6,5,54,3,71,7156,Improving
6.8,4,43,6,77,4297,Declining
6.6,5,38,5,76,5002,Stable
6.2,8,36,3,68,6172,Improving
5.9,6,44,6,76,6331,Declining
7.3,9,15,6,81,4617,Stable
6.3,7,54,7,79,6532,Stable
5.8,10,53,3,74,8979,Improving
7.9,6,81,2,75,9093,Improving
7.5,5,10,6,84,4598,Declining
7.1,6,28,2,72,5343,Improving
4.6,6,61,8,87,8151,Declining
8.4,4,54,7,77,7637,Stable
5.6,10,48,6,75,7508,Stable
5.2,6,48,10,89,4943,Declining
5.0,6,36,10,89,5444,Declining
7.0,5,100,4,75,10360,Improving
7.6,9,43,6,71,7786,Improving
5.4,7,21,7,86,4318,Declining
8.6,7,40,4,66,7544,Improving
7.2,1,77,7,80,6974,Declining
9.0,9,10,4,78,5211,Improving
8.3,6,37,3,82,5971,Improving
5.9,4,49,5,78,7257,Declining
5.2,6,47,10,81,5768,Declining
7.4,6,47,5,73,4821,Improving
7.2,7,29,9,86,5659,Declining
5.8,9,47,6,83,7316,Stable
6.6,9,12,5,78,6386,Stable
7.9,8,68,6,86,9106,Improving
7.6,5,33,6,81,4986,Stable
6.6,7,40,4,82,5952,Improving
7.3,5,37,5,76,6160,Stable
7.5,8,53,4,73,8211,Improving
6.7,5,19,5,91,5213,Declining
5.4,7,40,5,78,6879,Stable
6.2,6,30,7,87,5456,Declining
7.3,5,38,4,77,7288,Stable
6.2,7,99,5,77,11236,Improving
7.2,5,62,7,80,7489,Stable
7.6,7,10,6,77,2746,Stable
8.2,3,82,4,71,9295,Improving
6.3,4,41,5,77,6192,Declining
6.4,7,42,7,79,6655,Stable
4.5,4,10,1,88,3254,Declining
7.4,5,10,5,76,3289,Stable
7.4,10,73,10,83,9950,Improving
5.0,10,23,9,87,5061,Declining
8.3,5,86,5,72,11893,Improving
8.3,6,42,3,72,8901,Improving
6.4,2,83,4,74,9661,Stable
7.7,7,29,4,72,6196,Improving
6.3,7,10,4,81,3804,Stable
6.2,9,50,3,77,9292,Improving
6.5,7,20,8,91,3181,Declining
5.8,2,52,6,83,7216,Declining
5.9,5,29,6,83,4537,Declining
8.2,7,38,9,85,5753,Stable
8.5,6,50,4,79,6321,Improving
6.4,4,30,6,85,4992,Declining
6.4,9,47,3,76,8404,Improving
8.0,7,20,1,71,4590,Improving
6.8,8,27,6,79,5129,Stable
7.0,5,34,4,81,5702,Stable
6.6,6,31,5,78,5680,Stable
7.5,6,30,4,80,6859,Improving
5.6,6,79,6,79,10283,Stable
4.8,9,56,2,70,9158,Improving
6.4,6,51,8,88,6363,Declining
6.7,5,63,9,76,7646,Declining
6.9,6,38,4,83,7094,Stable
5.5,9,85,3,73,9094,Improving
4.5,8,62,5,81,10446,Stable
6.5,5,41,7,82,7166,Declining
8.1,7,33,5,83,5931,Improving
5.6,8,45,5,83,7252,Stable
6.3,10,77,5,75,10817,Improving
8.9,6,60,6,77,8027,Improving
7.4,8,58,5,77,8572,Improving
7.1,9,48,6,81,10168,Improving
6.6,2,64,4,81,8428,Stable
6.6,9,44,4,71,8911,Improving
5.9,7,61,7,81,9231,Stable
8.3,7,32,5,80,5457,Improving
7.4,6,32,9,86,6409,Declining
7.0,7,46,9,84,7496,Stable
4.7,6,25,9,91,5079,Declining
7.2,4,41,1,67,7558,Improving
6.8,5,93,7,82,12413,Improving
6.9,7,52,6,83,6550,Stable
4.9,7,32,4,82,5915,Declining
4.8,7,25,1,85,6693,Stable
6.9,9,46,1,72,7185,Improving
6.9,6,27,7,83,5207,Declining
7.1,2,10,4,81,2577,Declining
6.6,8,74,2,78,10495,Improving
7.5,4,10,4,79,3685,Stable
5.9,5,61,4,76,8614,Stable
5.5,10,13,6,80,5182,Stable
4.9,9,43,6,77,7907,Stable
5.6,8,39,5,80,6747,Stable
7.3,7,82,5,78,10573,Improving
6.7,6,10,8,84,4145,Declining
5.2,5,16,5,80,5827,Declining
9.0,6,82,5,74,10561,Improving
7.1,4,50,8,78,5555,Declining
4.9,5,51,4,82,8236,Declining
6.1,7,37,7,83,6441,Declining
4.5,7,44,6,84,6460,Declining
7.1,2,10,7,90,2979,Declining
6.6,8,42,6,77,6736,Stable
5.1,7,66,3,70,10417,Improving
5.7,10,92,4,80,10991,Improving
7.4,4,76,6,84,8168,Stable
7.7,3,16,4,74,4933,Stable
5.9,10,69,7,83,10407,Improving
6.6,4,56,6,78,6996,Stable
6.0,9,44,5,75,7288,Improving
5.4,6,36,4,76,6347,Stable
5.4,5,23,6,72,4909,Declining
7.5,9,37,5,80,6997,Improving
6.4,4,44,1,69,7691,Improving
7.0,7,37,6,77,6581,Stable
7.4,6,61,2,81,9835,Improving
6.4,8,71,4,76,9160,Improving
7.2,7,48,5,80,8632,Improving
5.5,8,69,7,87,10687,Stable
7.3,9,58,5,73,8454,Improving
7.3,6,36,2,75,7142,Improving
6.8,6,24,3,72,6076,Stable
6.3,6,60,7,82,5770,Stable
6.4,8,40,2,65,7769,Improving
9.0,8,20,9,84,6219,Stable
6.1,8,70,4,74,10710,Improving
6.4,6,36,1,69,6327,Improving
5.4,7,35,7,90,7416,Declining
5.5,10,18,3,78,7641,Improving
8.3,3,16,7,67,3447,Declining
6.9,6,23,2,73,5336,Improving
7.7,7,54,2,67,7606,Improving
4.5,10,67,3,76,8898,Improving
6.5,6,66,2,70,8992,Improving
6.1,10,38,7,78,8204,Stable
6.5,7,40,9,85,6127,Declining
5.6,7,22,4,74,5057,Stable
4.5,4,50,8,90,7505,Declining
8.3,9,62,9,82,8415,Improving
5.4,6,33,7,87,6563,Declining
7.1,9,89,7,77,10359,Improving
5.7,7,78,6,81,8792,Stable
5.7,4,75,8,82,9999,Declining
6.1,4,35,4,80,4866,Declining
7.8,8,28,9,86,6284,Stable
6.2,3,66,8,91,8008,Declining
7.0,6,34,4,74,5628,Stable
6.1,6,67,4,72,8556,Improving
7.3,1,27,9,87,3247,Declining
4.5,8,10,4,79,5410,Declining
7.7,8,74,6,80,11138,Improving
6.6,8,34,5,80,6068,Stable
6.6,6,40,8,83,6580,Declining
7.3,5,77,3,74,9974,Improving
6.6,5,90,6,71,10717,Improving
6.3,10,62,5,75,8164,Improving
5.5,8,40,5,72,7450,Stable
6.0,5,32,7,76,5053,Declining
7.2,7,53,5,74,8661,Improving
7.1,6,12,3,76,4906,Stable
6.0,7,85,9,87,10467,Stable
6.6,3,67,6,74,8611,Stable
7.1,8,33,3,85,5220,Improving
4.5,7,26,1,72,6098,Stable
6.9,8,36,10,85,6272,Declining
6.0,8,46,4,83,8944,Improving
7.4,7,19,8,80,4708,Declining
7.4,7,46,8,84,7191,Stable
4.6,5,58,5,81,8782,Declining
6.6,3,57,3,65,7157,Stable
9.0,5,50,8,77,7422,Stable
7.1,6,36,4,75,5950,Improving
8.2,5,68,9,78,8354,Stable
4.8,7,39,5,82,8283,Declining
7.3,5,70,10,90,8230,Declining
8.5,5,10,5,81,3411,Stable
5.7,7,44,6,81,6468,Stable
7.1,5,34,3,72,5881,Stable
6.7,9,86,6,83,11054,Improving
6.8,6,50,10,85,7231,Declining
6.0,6,57,8,78,6697,Declining
6.0,6,81,4,72,7714,Improving
5.2,4,29,2,73,11937,Declining
5.2,9,29,9,86,5793,Declining
4.5,6,57,7,88,7840,Declining
6.8,10,42,10,85,8863,Stable
5.2,5,49,7,77,7486,Declining
5.9,7,57,4,75,7354,Improving
5.7,6,32,10,87,4278,Declining
7.4,9,53,7,80,8443,Improving
7.0,9,18,4,76,5867,Improving
6.2,6,53,5,81,8267,Stable
5.9,6,58,4,83,8020,Stable
4.8,4,68,8,82,6965,Declining
6.4,8,21,8,85,4845,Declining
5.8,8,28,7,87,5210,Declining
6.2,2,67,5,72,7465,Declining
6.9,3,71,7,79,7136,Stable
7.3,10,47,4,71,7372,Improving
7.0,4,19,7,86,3919,Declining
5.0,8,39,8,85,6684,Declining
8.0,6,37,7,79,6726,Stable
6.7,8,69,6,74,10067,Improving
5.3,6,52,6,80,7224,Declining
5.9,3,18,6,89,4382,Declining
7.0,5,35,5,73,4409,Stable
7.7,4,60,4,69,7271,Improving
6.2,5,10,8,82,3141,Declining
5.1,9,37,7,87,7083,Declining
7.3,6,99,6,71,11389,Improving
4.7,4,53,3,78,7557,Declining
5.4,5,34,6,77,3752,Declining
7.0,7,48,7,71,4944,Stable
6.5,5,36,5,89,5465,Stable
6.0,7,69,6,71,10646,Stable
7.5,6,10,6,82,4581,Stable
7.3,5,31,4,72,5639,Stable
7.8,5,59,7,75,6221,Stable
7.4,4,24,6,82,4906,Declining
6.9,8,45,6,83,6945,Improving
6.5,4,68,3,67,2501,Improving
5.9,5,59,5,86,9026,Stable
6.0,4,86,7,79,10035,Stable
6.1,9,62,7,81,9992,Improving
6.4,6,77,6,69,9121,Stable
6.4,6,15,4,84,4015,Stable
9.0,8,53,2,66,8861,Improving
7.3,1,30,9,77,3978,Declining
6.8,7,52,10,85,7255,Declining
7.6,7,61,7,76,9360,Improving
5.0,7,67,3,78,8395,Improving
7.0,6,20,6,81,5563,Stable
5.9,10,88,5,79,9979,Improving
5.2,6,50,10,86,7033,Declining
5.1,6,73,5,84,9122,Stable
7.3,8,72,4,77,10986,Improving
7.3,6,11,3,81,3693,Stable
7.6,9,36,5,77,6576,Improving
7.7,5,49,7,80,7217,Stable
7.0,7,59,5,82,6618,Improving
6.3,6,61,3,81,8775,Improving
8.2,4,75,5,77,8034,Improving
7.8,8,65,7,88,9103,Improving
8.9,7,58,4,76,8557,Improving
7.1,8,60,5,82,8816,Improving
8.0,5,10,7,78,1753,Declining
6.4,8,23,4,80,5934,Stable
9.0,9,45,9,81,9300,Improving
5.7,7,48,10,83,6805,Declining
8.2,7,57,5,72,8173,Improving
6.8,3,23,5,79,4538,Declining
4.5,4,26,10,93,5368,Declining
6.0,5,58,7,86,7618,Declining
7.1,7,54,5,81,7672,Improving
5.0,7,50,6,78,7368,Declining
5.1,5,28,5,87,4152,Declining
7.0,4,49,5,78,7357,Stable
5.1,9,53,5,77,8175,Stable
7.0,6,70,5,80,7853,Improving
6.2,4,61,7,85,7588,Declining
5.2,7,19,7,83,5112,Declining
7.6,8,68,4,77,9433,Improving
5.4,6,51,8,89,5955,Declining
7.3,6,62,4,80,8223,Improving
7.4,8,31,8,89,7696,Stable
5.6,3,13,3,83,2721,Declining
5.2,5,30,3,79,5633,Declining
8.4,4,31,9,82,5525,Declining
6.6,5,10,2,76,4504,Stable
5.0,8,51,6,83,8066,Stable
7.3,5,50,4,77,7750,Improving
7.8,5,30,2,79,5287,Improving
6.0,6,72,3,70,9447,Improving
7.8,6,53,7,78,7753,Stable
7.5,6,56,6,79,8776,Improving
5.5,10,38,5,76,6482,Stable
7.8,10,60,2,71,8202,Improving
7.3,7,37,8,85,6350,Stable
7.1,6,45,9,84,6457,Declining
4.8,7,29,7,85,5151,Declining
6.7,10,26,5,79,7032,Improving
5.8,6,34,3,79,6168,Stable
5.7,4,60,4,71,6832,Stable
6.2,8,41,7,80,7207,Stable
4.5,7,66,7,81,10356,Declining
6.6,3,50,4,73,6076,Stable
7.2,5,11,5,84,2553,Declining
6.9,6,23,8,86,5608,Declining
6.6,6,72,4,77,9894,Improving
8.7,4,81,3,71,8873,Improving
5.4,5,63,3,76,7758,Stable
6.4,3,52,9,85,4845,Declining
5.0,8,57,7,78,7875,Stable
6.9,7,55,5,82,8632,Improving
8.2,2,26,2,66,6155,Stable
7.6,10,42,6,69,9592,Improving
6.1,6,37,8,85,6921,Declining
7.5,4,48,2,70,6445,Improving
6.0,9,20,6,83,5571,Stable
7.7,6,58,6,78,7723,Improving
7.8,8,33,6,84,5851,Improving
5.2,1,12,5,78,3547,Declining
6.0,7,27,7,77,4955,Declining
7.0,7,48,3,76,9229,Improving
7.1,8,43,5,84,7791,Improving
7.2,5,29,7,81,4071,Declining
5.9,2,36,8,87,6097,Declining
6.4,8,46,6,80,6868,Stable
6.1,4,69,5,81,9515,Stable
5.8,3,63,6,86,7474,Declining
5.4,9,24,3,82,4876,Stable
8.2,5,14,1,74,3583,Improving
6.9,5,42,6,77,5496,Stable
6.6,7,24,9,84,4000,Declining
7.3,7,44,8,83,7226,Stable
5.7,2,53,5,76,7380,Declining
7.1,6,54,5,74,8061,Improving
5.8,5,21,7,86,5060,Declining
5.8,9,16,5,81,5941,Stable
7.6,5,58,9,82,6800,Stable
6.3,7,38,9,86,6245,Declining
5.9,6,50,6,76,7153,Stable
7.5,5,60,8,79,6953,Stable
5.3,5,21,6,88,7023,Declining
7.2,7,42,5,78,6620,Improving
6.5,8,38,7,81,6195,Stable
5.1,10,82,3,77,10320,Improving
4.5,7,56,5,73,8184,Stable
7.5,5,23,1,81,7567,Improving
5.2,2,32,5,77,4210,Declining
5.3,8,43,6,80,7239,Stable
6.6,5,31,4,76,5525,Stable
7.4,9,43,7,79,7629,Improving
6.1,8,50,8,80,8540,Stable
7.8,3,79,6,78,8324,Stable
7.5,9,18,9,83,6065,Stable
7.1,8,47,5,70,7587,Improving
5.6,6,64,5,88,8817,Stable
6.4,7,61,3,84,10877,Improving
4.5,3,46,4,78,5979,Declining
4.6,6,50,5,82,6460,Declining
6.7,6,10,4,76,4557,Stable
4.5,6,56,6,80,9356,Declining
5.2,6,46,7,84,6818,Declining
7.4,10,18,7,77,4320,Improving
4.6,7,17,7,88,4515,Declining
5.5,8,49,5,79,8169,Stable
4.8,7,17,7,85,4632,Declining
8.6,8,59,2,64,8203,Improving
5.6,8,57,9,93,7957,Declining
7.6,3,40,6,81,5039,Declining
6.4,7,47,5,85,5652,Stable
4.8,7,33,5,81,7712,Declining
5.7,4,39,5,79,6192,Declining
6.8,7,36,8,86,5810,Stable
7.2,5,56,4,74,8605,Improving
5.5,2,85,7,74,10870,Declining
7.8,4,69,4,67,8632,Improving
5.9,4,44,5,80,7768,Declining
5.3,6,36,3,79,6535,Stable
6.9,8,13,4,79,3853,Stable
6.3,6,64,5,78,8995,Stable
7.5,6,69,10,86,9058,Stable
6.2,4,27,7,73,4182,Declining
6.3,6,57,6,77,7752,Stable
7.3,7,74,5,76,11005,Improving
5.0,6,69,6,83,8710,Stable
7.6,8,55,5,78,8398,Improving
6.4,10,25,7,86,5870,Stable
6.8,4,63,5,74,8363,Stable
8.8,5,48,1,65,7663,Improving
5.7,3,10,8,83,2904,Declining
5.5,6,40,6,85,6374,Declining
7.4,6,61,9,71,6975,Stable
5.7,5,63,5,88,5671,Stable
8.7,5,39,2,76,6024,Improving
6.3,6,73,8,86,7496,Stable
6.1,3,57,8,77,8141,Declining
6.9,10,68,5,72,10065,Improving
6.0,7,52,5,80,8739,Stable
5.4,7,31,4,75,4934,Stable
6.6,6,30,5,79,6717,Stable
7.9,5,71,4,72,8467,Improving
6.7,9,56,4,79,9171,Improving
6.4,7,71,5,74,10785,Improving
8.3,6,43,7,78,5952,Stable
4.8,6,30,6,90,6166,Declining
5.4,8,52,6,79,9226,Stable
6.4,5,32,8,79,5865,Declining
6.9,7,31,5,79,6372,Stable
6.2,3,32,7,79,2859,Declining
7.8,6,69,3,61,9474,Improving
8.3,6,11,6,78,2923,Stable
4.8,9,54,7,81,8450,Stable
6.3,8,29,6,80,4931,Stable
7.9,6,68,8,80,8742,Improving
8.0,8,24,7,78,5541,Stable
7.4,3,43,7,75,6143,Declining
7.6,6,16,3,72,5032,Improving
4.5,5,10,2,83,5246,Declining
5.6,9,52,2,74,7632,Improving
6.0,7,10,6,88,4702,Declining
8.8,8,18,6,84,3525,Improving
5.7,5,17,4,78,4167,Declining
5.8,6,46,7,82,5513,Declining
5.6,6,23,7,87,4645,Declining
4.6,3,19,5,82,4550,Declining
4.5,8,26,7,81,6108,Declining
7.0,5,10,7,81,2785,Declining
7.8,9,22,5,77,5600,Improving
7.0,7,30,4,67,7498,Improving
6.1,5,70,8,78,8512,Declining
6.9,7,28,5,78,3071,Stable
6.0,5,47,5,83,8047,Stable
6.7,2,57,8,78,7065,Declining
5.5,1,63,6,80,6537,Declining
5.9,9,17,7,85,5185,Declining
6.4,5,42,5,75,7004,Stable
8.2,5,56,8,85,8736,Stable
6.7,9,17,5,82,3860,Stable
6.0,5,49,5,78,5067,Stable
6.9,9,67,5,80,9999,Improving
6.1,3,11,6,76,4335,Declining
6.9,7,34,5,78,7863,Stable
7.5,4,41,9,81,3953,Declining
7.4,8,35,6,80,4801,Improving
8.7,1,51,7,71,7683,Stable
6.1,9,55,6,82,6069,Improving
7.5,5,39,2,71,7381,Improving
6.7,7,49,6,79,6525,Stable
7.9,8,54,10,87,5174,Stable
7.1,10,26,6,82,5486,Improving
6.1,5,28,5,79,5081,Declining
4.5,8,38,4,77,7735,Stable
6.0,9,47,6,80,8384,Stable
5.6,7,46,7,85,6768,Declining
4.5,5,45,5,77,5545,Declining
6.9,6,42,7,83,7649,Stable
7.3,6,92,9,77,11816,Stable
5.7,3,29,3,79,5975,Declining
6.5,6,21,5,80,5249,Stable
7.7,6,44,3,72,6242,Improving
7.8,8,60,8,74,8410,Improving
9.0,7,84,5,71,9856,Improving
6.8,4,52,7,76,6906,Declining
5.7,8,25,5,81,4895,Stable
6.6,10,57,6,83,8227,Improving
7.9,4,62,4,75,8471,Improving
4.5,7,69,7,84,8103,Declining
4.8,5,59,3,74,7717,Stable
9.0,8,53,1,70,9950,Improving
7.6,9,22,7,83,5870,Stable
6.9,7,52,6,74,8176,Stable
5.0,2,19,4,77,4105,Declining
7.8,7,31,5,81,5593,Improving
5.8,5,47,4,83,8055,Stable
6.6,10,49,7,77,6982,Improving
7.3,9,25,9,81,4227,Stable
8.1,10,57,8,81,9010,Improving
